id, request_id, response_id, name, value
"521","34",,"Referer","http://bratrstvi.company.com/news_cats.php"
"522","34",,"Cookie","fusion_visited=yes"
"523",,"34","Server","nginx"
"524",,"34","Date","Sun, 07 Feb 2021 08:51:54 GMT"
"525",,"34","Content-Type","text/html"
"526",,"34","Connection","close"
"527",,"34","X-Powered-By","PHP/4.4.8"
"528",,"34","Content-Length","44735"
"529","35",,"Host","bratrstvi.company.com"
"530","35",,"Accept-Encoding","gzip, deflate"
"531","35",,"Accept","*/*"
"532","35",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"533","35",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"534","35",,"Connection","close"
"535","35",,"Cache-Control","max-age=0"
"536","35",,"Referer","http://bratrstvi.company.com/news_cats.php"
"537","35",,"Cookie","fusion_visited=yes"
"538",,"35","Server","nginx"
"539",,"35","Date","Sun, 07 Feb 2021 08:51:58 GMT"
"540",,"35","Content-Type","text/html"
"541",,"35","Connection","close"
"542",,"35","X-Powered-By","PHP/4.4.8"
"543",,"35","Content-Length","51990"
"544","36",,"Host","bratrstvi.company.com"
"545","36",,"Accept-Encoding","gzip, deflate"
"546","36",,"Accept","*/*"
"547","36",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"548","36",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"549","36",,"Connection","close"
"550","36",,"Cache-Control","max-age=0"
"551","36",,"Referer","http://bratrstvi.company.com/news_cats.php"
"552","36",,"Cookie","fusion_visited=yes"
"553",,"36","Server","nginx"
"554",,"36","Date","Sun, 07 Feb 2021 08:52:01 GMT"
"555",,"36","Content-Type","text/html"
"556",,"36","Connection","close"
"557",,"36","X-Powered-By","PHP/4.4.8"
"558",,"36","Content-Length","46060"
"559","37",,"Host","bratrstvi.company.com"
"560","37",,"Accept-Encoding","gzip, deflate"
"561","37",,"Accept","*/*"
"562","37",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"563","37",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"564","37",,"Connection","close"
"565","37",,"Cache-Control","max-age=0"
"566","37",,"Referer","http://bratrstvi.company.com/news_cats.php"
"567","37",,"Cookie","fusion_visited=yes"
"568",,"37","Server","nginx"
"569",,"37","Date","Sun, 07 Feb 2021 08:52:05 GMT"
"570",,"37","Content-Type","text/html"
"571",,"37","Connection","close"
"572",,"37","X-Powered-By","PHP/4.4.8"
"573",,"37","Content-Length","45032"
"574","38",,"Host","bratrstvi.company.com"
"575","38",,"Accept-Encoding","gzip, deflate"
"576","38",,"Accept","*/*"
"577","38",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"578","38",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"579","38",,"Connection","close"
"580","38",,"Cache-Control","max-age=0"
"581","38",,"Referer","http://bratrstvi.company.com/news_cats.php"
"582","38",,"Cookie","fusion_visited=yes"
"583",,"38","Server","nginx"
"584",,"38","Date","Sun, 07 Feb 2021 08:52:11 GMT"
"585",,"38","Content-Type","text/html"
"586",,"38","Connection","close"
"587",,"38","X-Powered-By","PHP/4.4.8"
"588",,"38","Content-Length","55247"
"589","39",,"Host","bratrstvi.company.com"
"590","39",,"Accept-Encoding","gzip, deflate"
"591","39",,"Accept","*/*"
"592","39",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"593","39",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"594","39",,"Connection","close"
"595","39",,"Cache-Control","max-age=0"
"596","39",,"Referer","http://bratrstvi.company.com/news_cats.php"
"597","39",,"Cookie","fusion_visited=yes"
"598",,"39","Server","nginx"
"599",,"39","Date","Sun, 07 Feb 2021 08:52:17 GMT"
"600",,"39","Content-Type","text/html"
"601",,"39","Connection","close"
"602",,"39","X-Powered-By","PHP/4.4.8"
"603",,"39","Content-Length","45607"
"604","40",,"Host","bratrstvi.company.com"
"605","40",,"Accept-Encoding","gzip, deflate"
"606","40",,"Accept","*/*"
"607","40",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"608","40",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"609","40",,"Connection","close"
"610","40",,"Cache-Control","max-age=0"
"611","40",,"Referer","http://bratrstvi.company.com/news_cats.php"
"612","40",,"Cookie","fusion_visited=yes"
"613",,"40","Server","nginx"
"614",,"40","Date","Sun, 07 Feb 2021 08:52:20 GMT"
"615",,"40","Content-Type","text/html"
"616",,"40","Connection","close"
"617",,"40","X-Powered-By","PHP/4.4.8"
"618",,"40","Content-Length","47653"
"619","41",,"Host","bratrstvi.company.com"
"620","41",,"Accept-Encoding","gzip, deflate"
"621","41",,"Accept","*/*"
"622","41",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"623","41",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"624","41",,"Connection","close"
"625","41",,"Cache-Control","max-age=0"
"626","41",,"Referer","http://bratrstvi.company.com/news_cats.php"
"627","41",,"Cookie","fusion_visited=yes"
"628",,"41","Server","nginx"
"629",,"41","Date","Sun, 07 Feb 2021 08:52:23 GMT"
"630",,"41","Content-Type","text/html"
"631",,"41","Connection","close"
"632",,"41","X-Powered-By","PHP/4.4.8"
"633",,"41","Content-Length","63835"
"634","42",,"Host","bratrstvi.company.com"
"635","42",,"Accept-Encoding","gzip, deflate"
"636","42",,"Accept","*/*"
"637","42",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"638","42",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"639","42",,"Connection","close"
"640","42",,"Cache-Control","max-age=0"
"641","42",,"Referer","http://bratrstvi.company.com/news_cats.php"
"642","42",,"Cookie","fusion_visited=yes"
"643",,"42","Server","nginx"
"644",,"42","Date","Sun, 07 Feb 2021 08:52:28 GMT"
"645",,"42","Content-Type","text/html"
"646",,"42","Connection","close"
"647",,"42","X-Powered-By","PHP/4.4.8"
"648",,"42","Content-Length","41039"
"649","43",,"Host","bratrstvi.company.com"
"650","43",,"Accept-Encoding","gzip, deflate"
"651","43",,"Accept","*/*"
"652","43",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"653","43",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"654","43",,"Connection","close"
"655","43",,"Cache-Control","max-age=0"
"656","43",,"Referer","http://bratrstvi.company.com/news_cats.php"
"657","43",,"Cookie","fusion_visited=yes"
"658",,"43","Server","nginx"
"659",,"43","Date","Sun, 07 Feb 2021 08:52:32 GMT"
"660",,"43","Content-Type","text/html"
"661",,"43","Connection","close"
"662",,"43","X-Powered-By","PHP/4.4.8"
"663",,"43","Content-Length","45508"
"664","44",,"Host","bratrstvi.company.com"
"665","44",,"Accept-Encoding","gzip, deflate"
"666","44",,"Accept","*/*"
"667","44",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"668","44",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"669","44",,"Connection","close"
"670","44",,"Cache-Control","max-age=0"
"671","44",,"Referer","http://bratrstvi.company.com/news_cats.php"
"672","44",,"Cookie","fusion_visited=yes"
"673",,"44","Server","nginx"
"674",,"44","Date","Sun, 07 Feb 2021 08:52:35 GMT"
"675",,"44","Content-Type","text/html"
"676",,"44","Connection","close"
"677",,"44","X-Powered-By","PHP/4.4.8"
"678",,"44","Content-Length","45893"
"679","45",,"Host","bratrstvi.company.com"
"680","45",,"Accept-Encoding","gzip, deflate"
"681","45",,"Accept","*/*"
"682","45",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"683","45",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"684","45",,"Connection","close"
"685","45",,"Cache-Control","max-age=0"
"686","45",,"Referer","http://bratrstvi.company.com/news_cats.php"
"687","45",,"Cookie","fusion_visited=yes"
"688",,"45","Server","nginx"
"689",,"45","Date","Sun, 07 Feb 2021 08:52:39 GMT"
"690",,"45","Content-Type","text/html"
"691",,"45","Connection","close"
"692",,"45","X-Powered-By","PHP/4.4.8"
"693",,"45","Content-Length","45865"
"694","46",,"Host","bratrstvi.company.com"
"695","46",,"Accept-Encoding","gzip, deflate"
"696","46",,"Accept","*/*"
"697","46",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"698","46",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"699","46",,"Connection","close"
"700","46",,"Cache-Control","max-age=0"
"701","46",,"Referer","http://bratrstvi.company.com/news_cats.php"
"702","46",,"Cookie","fusion_visited=yes"
"703",,"46","Server","nginx"
"704",,"46","Date","Sun, 07 Feb 2021 08:52:42 GMT"
"705",,"46","Content-Type","text/html"
"706",,"46","Connection","close"
"707",,"46","X-Powered-By","PHP/4.4.8"
"708",,"46","Content-Length","61534"
"709","47",,"Host","bratrstvi.company.com"
"710","47",,"Accept-Encoding","gzip, deflate"
"711","47",,"Accept","*/*"
"712","47",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"713","47",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"714","47",,"Connection","close"
"715","47",,"Cache-Control","max-age=0"
"716","47",,"Referer","http://bratrstvi.company.com/news_cats.php"
"717","47",,"Cookie","fusion_visited=yes"
"718",,"47","Server","nginx"
"719",,"47","Date","Sun, 07 Feb 2021 08:52:55 GMT"
"720",,"47","Content-Type","text/html"
"721",,"47","Connection","close"
"722",,"47","X-Powered-By","PHP/4.4.8"
"723",,"47","Content-Length","55583"
"724","48",,"Host","bratrstvi.company.com"
"725","48",,"Accept-Encoding","gzip, deflate"
"726","48",,"Accept","*/*"
"727","48",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"728","48",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"729","48",,"Connection","close"
"730","48",,"Cache-Control","max-age=0"
"731","48",,"Referer","http://bratrstvi.company.com/news.php?readmore=84&c_start=1150"
"732","48",,"Cookie","fusion_visited=yes"
"733",,"48","Server","nginx"
"734",,"48","Date","Sun, 07 Feb 2021 09:01:39 GMT"
"735",,"48","Content-Type","text/html"
"736",,"48","Connection","close"
"737",,"48","X-Powered-By","PHP/4.4.8"
"738",,"48","Content-Length","28859"
"739","49",,"Host","bratrstvi.company.com"
"740","49",,"Accept-Encoding","gzip, deflate"
"741","49",,"Accept","*/*"
"742","49",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"743","49",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"744","49",,"Connection","close"
"745","49",,"Cache-Control","max-age=0"
"746","49",,"Referer","http://bratrstvi.company.com/news.php?readmore=83"
"747","49",,"Cookie","fusion_visited=yes"
"748",,"49","Server","nginx"
"749",,"49","Date","Sun, 07 Feb 2021 09:02:21 GMT"
"750",,"49","Content-Type","text/html"
"751",,"49","Connection","close"
"752",,"49","X-Powered-By","PHP/4.4.8"
"753",,"49","Content-Length","31382"
"754","50",,"Host","bratrstvi.company.com"
"755","50",,"Accept-Encoding","gzip, deflate"
"756","50",,"Accept","*/*"
"757","50",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"758","50",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"759","50",,"Connection","close"
"760","50",,"Cache-Control","max-age=0"
"761","50",,"Referer","http://bratrstvi.company.com/news.php?readmore=8"
"762","50",,"Cookie","fusion_visited=yes"
"763",,"50","Server","nginx"
"764",,"50","Date","Sun, 07 Feb 2021 09:02:28 GMT"
"765",,"50","Content-Type","text/html"
"766",,"50","Connection","close"
"767",,"50","X-Powered-By","PHP/4.4.8"
"768",,"50","Content-Length","46797"
"769","51",,"Host","bratrstvi.company.com"
"770","51",,"Accept-Encoding","gzip, deflate"
"771","51",,"Accept","*/*"
"772","51",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"773","51",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"774","51",,"Connection","close"
"775","51",,"Cache-Control","max-age=0"
"776","51",,"Referer","http://bratrstvi.company.com/news.php?readmore=7"
"777","51",,"Cookie","fusion_visited=yes"
"778",,"51","Server","nginx"
"779",,"51","Date","Sun, 07 Feb 2021 09:02:32 GMT"
"780",,"51","Content-Type","text/html"
"781",,"51","Connection","close"
"782",,"51","X-Powered-By","PHP/4.4.8"
"783",,"51","Content-Length","45902"
"784","52",,"Host","bratrstvi.company.com"
"785","52",,"Accept-Encoding","gzip, deflate"
"786","52",,"Accept","*/*"
"787","52",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"788","52",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"789","52",,"Connection","close"
"790","52",,"Cache-Control","max-age=0"
"791","52",,"Referer","http://bratrstvi.company.com/news.php?readmore=6"
"792","52",,"Cookie","fusion_visited=yes"
"793",,"52","Server","nginx"
"794",,"52","Date","Sun, 07 Feb 2021 09:02:36 GMT"
"795",,"52","Content-Type","text/html"
"796",,"52","Connection","close"
"797",,"52","X-Powered-By","PHP/4.4.8"
"798",,"52","Content-Length","46239"
"799","53",,"Host","bratrstvi.company.com"
"800","53",,"Accept-Encoding","gzip, deflate"
"801","53",,"Accept","*/*"
"802","53",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"803","53",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"804","53",,"Connection","close"
"805","53",,"Cache-Control","max-age=0"
"806","53",,"Referer","http://bratrstvi.company.com/news.php?readmore=5"
"807","53",,"Cookie","fusion_visited=yes"
"808",,"53","Server","nginx"
"809",,"53","Date","Sun, 07 Feb 2021 09:02:40 GMT"
"810",,"53","Content-Type","text/html"
"811",,"53","Connection","close"
"812",,"53","X-Powered-By","PHP/4.4.8"
"813",,"53","Content-Length","54026"
"814","54",,"Host","bratrstvi.company.com"
"815","54",,"Accept-Encoding","gzip, deflate"
"816","54",,"Accept","*/*"
"817","54",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"818","54",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"819","54",,"Connection","close"
"820","54",,"Cache-Control","max-age=0"
"821","54",,"Referer","http://bratrstvi.company.com/news.php?readmore=4"
"822","54",,"Cookie","fusion_visited=yes"
"823",,"54","Server","nginx"
"824",,"54","Date","Sun, 07 Feb 2021 09:02:45 GMT"
"825",,"54","Content-Type","text/html"
"826",,"54","Connection","close"
"827",,"54","X-Powered-By","PHP/4.4.8"
"828",,"54","Content-Length","58009"
"829","55",,"Host","bratrstvi.company.com"
"830","55",,"Accept-Encoding","gzip, deflate"
"831","55",,"Accept","*/*"
"832","55",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"833","55",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"834","55",,"Connection","close"
"835","55",,"Cache-Control","max-age=0"
"836","55",,"Referer","http://bratrstvi.company.com/news.php?readmore=3"
"837","55",,"Cookie","fusion_visited=yes"
"838",,"55","Server","nginx"
"839",,"55","Date","Sun, 07 Feb 2021 09:02:50 GMT"
"840",,"55","Content-Type","text/html"
"841",,"55","Connection","close"
"842",,"55","X-Powered-By","PHP/4.4.8"
"843",,"55","Content-Length","50345"
"844","56",,"Host","bratrstvi.company.com"
"845","56",,"Accept-Encoding","gzip, deflate"
"846","56",,"Accept","*/*"
"847","56",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"848","56",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"849","56",,"Connection","close"
"850","56",,"Cache-Control","max-age=0"
"851","56",,"Referer","http://bratrstvi.company.com/news.php?rowstart=10"
"852","56",,"Cookie","fusion_visited=yes"
"853",,"56","Server","nginx"
"854",,"56","Date","Sun, 07 Feb 2021 09:03:02 GMT"
"855",,"56","Content-Type","text/html"
"856",,"56","Connection","close"
"857",,"56","X-Powered-By","PHP/4.4.8"
"858",,"56","Content-Length","52377"
"859","57",,"Host","bratrstvi.company.com"
"860","57",,"Accept-Encoding","gzip, deflate"
"861","57",,"Accept","*/*"
"862","57",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"863","57",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"864","57",,"Connection","close"
"865","57",,"Cache-Control","max-age=0"
"866","57",,"Referer","http://bratrstvi.company.com/news.php?rowstart=10"
"867","57",,"Cookie","fusion_visited=yes"
"868",,"57","Server","nginx"
"869",,"57","Date","Sun, 07 Feb 2021 09:03:06 GMT"
"870",,"57","Content-Type","text/html"
"871",,"57","Connection","close"
"872",,"57","X-Powered-By","PHP/4.4.8"
"873",,"57","Content-Length","50136"
"874","58",,"Host","bratrstvi.company.com"
"875","58",,"Accept-Encoding","gzip, deflate"
"876","58",,"Accept","*/*"
"877","58",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"878","58",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"879","58",,"Connection","close"
"880","58",,"Cache-Control","max-age=0"
"881","58",,"Referer","http://bratrstvi.company.com/news.php?rowstart=15"
"882","58",,"Cookie","fusion_visited=yes"
"883",,"58","Server","nginx"
"884",,"58","Date","Sun, 07 Feb 2021 09:03:10 GMT"
"885",,"58","Content-Type","text/html"
"886",,"58","Connection","close"
"887",,"58","X-Powered-By","PHP/4.4.8"
"888",,"58","Content-Length","56374"
"889","59",,"Host","bratrstvi.company.com"
"890","59",,"Accept-Encoding","gzip, deflate"
"891","59",,"Accept","*/*"
"892","59",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"893","59",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"894","59",,"Connection","close"
"895","59",,"Cache-Control","max-age=0"
"896","59",,"Referer","http://bratrstvi.company.com/news.php?rowstart=15"
"897","59",,"Cookie","fusion_visited=yes"
"898",,"59","Server","nginx"
"899",,"59","Date","Sun, 07 Feb 2021 09:03:15 GMT"
"900",,"59","Content-Type","text/html"
"901",,"59","Connection","close"
"902",,"59","X-Powered-By","PHP/4.4.8"
"903",,"59","Content-Length","55638"
"904","60",,"Host","bratrstvi.company.com"
"905","60",,"Accept-Encoding","gzip, deflate"
"906","60",,"Accept","*/*"
"907","60",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"908","60",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"909","60",,"Connection","close"
"910","60",,"Cache-Control","max-age=0"
"911","60",,"Referer","http://bratrstvi.company.com/news.php?rowstart=15"
"912","60",,"Cookie","fusion_visited=yes"
"913",,"60","Server","nginx"
"914",,"60","Date","Sun, 07 Feb 2021 09:03:19 GMT"
"915",,"60","Content-Type","text/html"
"916",,"60","Connection","close"
"917",,"60","X-Powered-By","PHP/4.4.8"
"918",,"60","Content-Length","44962"
"919","61",,"Host","bratrstvi.company.com"
"920","61",,"Accept-Encoding","gzip, deflate"
"921","61",,"Accept","*/*"
"922","61",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"923","61",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"924","61",,"Connection","close"
"925","61",,"Cache-Control","max-age=0"
"926","61",,"Referer","http://bratrstvi.company.com/news.php?rowstart=15"
"927","61",,"Cookie","fusion_visited=yes"
"928",,"61","Server","nginx"
"929",,"61","Date","Sun, 07 Feb 2021 09:03:23 GMT"
"930",,"61","Content-Type","text/html"
"931",,"61","Connection","close"
"932",,"61","X-Powered-By","PHP/4.4.8"
"933",,"61","Content-Length","56872"
